eg,chemsys,nelements,formula
0.0036999999999998,Co-Li-O,3,Li4Co3O7
0.0095,Co-Li-O,3,Li4Co3O7
0.2864,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.3229000000000002,Co-Li-O,3,Li4Co3O7
0.5083000000000002,Co-Li-O,3,Li4Co3O7
0.4573999999999998,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.7689000000000004,Co-Li-O,3,Li4Co3O7
0.3016999999999998,Co-Li-O,3,Li4Co3O7
0.7452999999999999,Co-Li-O,3,Li4Co3O7
0.5736000000000003,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.238,Co-Li-O,3,Li4Co3O7
0.2875999999999998,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.0,Co-Li-O,3,Li4Co3O7
0.6954,Co-F-Li-O,4,Li4Co3OF11
0.6618999999999999,Co-F-Li-O,4,Li4Co3OF11
1.6506999999999998,Co-F-Li-O,4,Li4Co3OF8
0.0,Co-Li-O-Sb,4,Li4Co3SbO8
1.529,Co-Li-O-P-Sn,5,Li4Co3Sn(PO4)4
0.375,Co-Li-O-Sb-Sn,5,Li4Co3Sn3(SbO8)2
0.9368999999999996,Co-Li-O-Sn,4,Li4Co3Sn5O16
0.7389999999999999,Co-Li-O-Te,4,Li4Co3TeO8
1.6459999999999997,Co-Li-O-W,4,Li4Co3WO8
0.3823,Co-F-Li-O,4,Li4Co4(OF3)3
0.0777999999999998,Co-Cu-Li-O,4,Li4Co5CuO12
0.0,Co-Li-Ni-O,4,Li4Co5Ni3O16
0.0626999999999999,Co-Li-Ni-O,4,Li4Co5NiO12
0.048,Co-Li-Ni-O,4,Li4Co5NiO12
0.0,Co-Li-Ni-O,4,Li4Co5NiO12
0.0,Co-Li-O,3,Li4Co5O12
0.0187000000000001,Co-Li-O,3,Li4Co5O12
1.1535000000000002,Co-F-Li-O,4,Li4Co5O9F
0.0,Co-F-Li-O,4,Li4Co5O9F
0.0,Co-Li-O-Sb,4,Li4Co5Sb3O16
0.0,Co-Li-O-Sb,4,Li4Co5SbO12
0.1642000000000001,Co-Li-O-Sn,4,Li4Co5SnO12
0.2160999999999999,Co-Li-O-Sn,4,Li4Co5SnO12
0.7200000000000002,Co-Li-O-Sn,4,Li4Co5SnO12
0.0,Co-Li-O-Sn,4,Li4Co5SnO12
0.0398,Co-Li-O-Sn,4,Li4Co5SnO12
0.0,Co-Li-O-Sn,4,Li4Co5SnO12
0.1425999999999998,Co-Li-O-Sn,4,Li4Co5SnO12
0.0,Co-Li-O-Sn,4,Li4Co5SnO12
0.0,Co-Li-O-Sn,4,Li4Co5SnO12
0.0,Co-Li-O-Te,4,Li4Co5Te3O16
0.8455000000000001,Co-F-Li-O,4,Li4Co7(OF7)2
2.1384,Co-F-Li-O,4,Li4Co7(OF7)2
2.0283,Co-F-Li-O,4,Li4Co7(OF7)2
2.0318,Co-F-Li-O,4,Li4Co7(OF7)2
0.5005,Co-F-Li-O,4,Li4Co7(OF7)2
0.4353,Co-F-Li-O,4,Li4Co7O3F13
0.2232999999999999,Co-F-Li-O,4,Li4Co7O3F13
0.4099999999999999,Co-F-Li-O,4,Li4Co7O3F13
0.0,Co-Cu-Li-O-P,5,Li4CoCu3(PO4)4
2.4087000000000005,Co-Li-Ni-O-P,5,Li4CoNi3(PO4)4
0.0727999999999999,Co-Li-Ni-O,4,Li4CoNi3O8
1.2129999999999996,Co-Li-Ni-O-P,5,Li4CoNi5(PO4)6
0.0,Co-Li-Ni-O,4,Li4CoNi5O12
0.0,Co-Li-Ni-O,4,Li4CoNi5O12
2.4108,Co-Li-O,3,Li4CoO3
0.0831999999999999,Co-F-Li-O,4,Li4CoO3F
1.5434,Co-F-Li-O,4,Li4CoO3F
1.3648,Co-F-Li-O,4,Li4CoO3F
0.0,Co-F-Li-O,4,Li4CoO3F
0.9941,Co-Li-O,3,Li4CoO4
1.2373,Co-Li-O,3,Li4CoO4
0.0,Co-Li-O,3,Li4CoO4
0.88,Co-Li-O,3,Li4CoO4
0.0174000000000003,Co-F-Li-O,4,Li4CoOF4
0.0,Co-F-Li-O,4,Li4CoOF5
0.5325,Co-F-Li-O,4,Li4CoOF5
0.0,Co-F-Li-O,4,Li4CoOF5
0.6254999999999997,Co-Li-O-Ru,4,Li4CoRuO6
1.8892999999999995,Co-Li-O-P-Sn,5,Li4CoSn3(PO4)4
2.3692,Co-Li-O-Te,4,Li4CoTeO6
3.2317,Cr-Li-O-P,4,Li4Cr(PO4)2
0.0,Cr-Li-O-Te,4,Li4Cr(TeO4)3
2.2378,Cr-Li-O-W,4,Li4Cr(WO4)3
1.3714000000000004,Cr-Li-O-W,4,Li4Cr(WO4)3
1.3157,Cr-Li-O-P,4,Li4Cr2(PO4)3
0.2228000000000003,Co-Cr-Li-O-Sb,5,Li4Cr2Co3Sb3O16
0.0,Co-Cr-Li-O-Sn,5,Li4Cr2Co3Sn3O16
0.0,Cr-Cu-Li-O-Sb,5,Li4Cr2Cu3Sb3O16
0.0,Co-Cr-Fe-Li-O,5,Li4Cr2Fe3Co3O16
0.5678999999999998,Cr-Fe-Li-O,4,Li4Cr2Fe3O10
0.5442999999999998,Cr-Fe-Li-O-Sb,5,Li4Cr2Fe3Sb3O16
0.0,Cr-Fe-Li-O-Sn,5,Li4Cr2Fe3Sn3O16
0.8658000000000001,Cr-Fe-Li-O,4,Li4Cr2Fe5O12
0.0525000000000002,Cr-Li-Ni-O-Sb,5,Li4Cr2Ni3Sb3O16
1.4918,Cr-Li-Ni-O-P-Sn,6,Li4Cr2Ni3Sn(PO4)6
0.6059000000000001,Cr-Li-Ni-O-Te,5,Li4Cr2Ni3Te3O16
0.0,Cr-Li-Ni-O,4,Li4Cr2Ni5O12
0.9188,Cr-H-Li-O-P,5,Li4Cr2P4H3O16
2.3486,Cr-Li-O-Si,4,Li4Cr2Si3O10
0.6551,Cr-Li-O-Te-W,5,Li4Cr2TeWO12
0.6537999999999999,C-Cr-Li-O,4,Li4Cr3(CO3)6
0.4697,Co-Cr-Li-O,4,Li4Cr3(CoO4)3
0.1279999999999996,Cr-Fe-Li-O,4,Li4Cr3(FeO4)3
0.0,Cr-Fe-Li-O,4,Li4Cr3(FeO4)3
0.2178999999999993,Co-Cr-Li-O-P,5,Li4Cr3Co(PO4)4
0.2233,Co-Cr-Li-O-Sb,5,Li4Cr3Co2Sb3O16
0.0867,Co-Cr-Li-O-Sn,5,Li4Cr3Co2Sn3O16
0.0,Co-Cr-Li-O-Sn,5,Li4Cr3Co2Sn3O16
0.6257999999999999,Co-Cr-Li-Ni-O,5,Li4Cr3Co3(NiO8)2
0.0,Co-Cr-Li-O-Sb,5,Li4Cr3Co3(SbO8)2
0.0775999999999998,Co-Cr-Li-O-Sn,5,Li4Cr3Co3(SnO8)2
0.0,Co-Cr-Li-O-Sn,5,Li4Cr3Co3(SnO8)2
0.0,Co-Cr-Li-O-Te,5,Li4Cr3Co3(TeO8)2
0.0,Co-Cr-Li-O-W,5,Li4Cr3Co3(WO8)2
0.0,Co-Cr-Li-O,4,Li4Cr3Co5O16
1.7071999999999998,Co-Cr-Li-O,4,Li4Cr3CoO8
0.3054999999999999,Co-Cr-Li-O,4,Li4Cr3CoO8
1.936,Co-Cr-Li-O,4,Li4Cr3CoO8
1.7527999999999997,Co-Cr-Li-O,4,Li4Cr3CoO8
1.6271000000000004,Co-Cr-Li-O,4,Li4Cr3CoO8
0.4657999999999997,Co-Cr-Li-O,4,Li4Cr3CoO8
0.5846999999999998,Co-Cr-Li-O,4,Li4Cr3CoO8
0.8529,Co-Cr-Li-O,4,Li4Cr3CoO8
0.8301000000000003,Co-Cr-Li-O,4,Li4Cr3CoO8
0.8600999999999996,Co-Cr-Li-O,4,Li4Cr3CoO8
0.8064,Co-Cr-Li-O,4,Li4Cr3CoO8
0.0,Co-Cr-Li-O,4,Li4Cr3CoO8
0.4695,Co-Cr-Li-O,4,Li4Cr3CoO8
0.5942999999999996,Co-Cr-Li-O,4,Li4Cr3CoO8
0.0,Cr-Cu-Li-O-P,5,Li4Cr3Cu(PO4)4
0.0,Cr-Cu-Li-O-Sb,5,Li4Cr3Cu2Sb3O16
0.0,Cr-Cu-Li-O-Sb,5,Li4Cr3Cu3(SbO8)2
0.0,Cr-Cu-Li-O-Te,5,Li4Cr3Cu3(TeO8)2
0.0,Cr-Cu-Li-O-W,5,Li4Cr3Cu3(WO8)2
0.0,Cr-Cu-Li-O,4,Li4Cr3CuO8
0.6847000000000003,Co-Cr-Fe-Li-O,5,Li4Cr3Fe2Co3O16
0.0,Co-Cr-Fe-Li-O,5,Li4Cr3Fe2Co3O16
0.5283999999999995,Cr-Fe-Li-O-Sb,5,Li4Cr3Fe2Sb3O16
0.2814000000000001,Cr-Fe-Li-O-Sn,5,Li4Cr3Fe2Sn3O16
1.3934000000000002,Cr-Fe-Li-O-Sb,5,Li4Cr3Fe3(SbO8)2
0.0,Cr-Fe-Li-O-Sn,5,Li4Cr3Fe3(SnO8)2
0.0,Cr-Fe-Li-O-Sn,5,Li4Cr3Fe3(SnO8)2
0.0,Cr-Fe-Li-O-Sn,5,Li4Cr3Fe3(SnO8)2
0.0015999999999998,Cr-Fe-Li-O-Te,5,Li4Cr3Fe3(TeO8)2
1.1364999999999998,Cr-Fe-Li-O-W,5,Li4Cr3Fe3(WO8)2
0.0,Cr-Fe-Li-O,4,Li4Cr3Fe5O16
0.0,Cr-Fe-Li-O,4,Li4Cr3Fe5O16
2.1601,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9622000000000008,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9624,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9626,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.6896,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9676000000000005,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9598000000000004,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9602000000000004,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.9687,Cr-Fe-Li-O,4,Li4Cr3FeO8
1.7827000000000006,Cr-Fe-Li-O,4,Li4Cr3FeO8
2.1697,Cr-Fe-Li-O,4,Li4Cr3FeO8
3.0366,Cr-Ga-Li-O,4,Li4Cr3GaO8
2.9587,Cr-Ga-Li-O,4,Li4Cr3GaO8
3.0916,Cr-Ga-Li-O,4,Li4Cr3GaO8
2.7562999999999995,Cr-Ga-Li-O,4,Li4Cr3GaO8
3.1166,Cr-Ga-Li-O,4,Li4Cr3GaO8
3.0727,Cr-Ga-Li-O,4,Li4Cr3GaO8
2.9899,Cr-Ga-Li-O,4,Li4Cr3GaO8
3.1494,Cr-Ga-Li-O,4,Li4Cr3GaO8
2.7652,Cr-Ga-Li-O,4,Li4Cr3GaO8
1.1917,Cr-Li-Ni-O-P,5,Li4Cr3Ni(PO4)4
0.2989999999999995,Cr-Li-Ni-O-Sb,5,Li4Cr3Ni2Sb3O16
0.3066,Cr-Li-Ni-O-Sn,5,Li4Cr3Ni2Sn3O16
0.0,Cr-Li-Ni-O-Sb,5,Li4Cr3Ni3(SbO8)2
0.0,Cr-Li-Ni-O-Sn,5,Li4Cr3Ni3(SnO8)2
0.0,Cr-Li-Ni-O-Te,5,Li4Cr3Ni3(TeO8)2
0.0,Cr-Li-Ni-O-W,5,Li4Cr3Ni3(WO8)2
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.4121999999999999,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.4365999999999999,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.0,Cr-Li-Ni-O,4,Li4Cr3NiO8
0.2410999999999998,Cr-Li-O,3,Li4Cr3O8
0.0,Cr-Li-O-Sb-Sn,5,Li4Cr3Sn3(SbO8)2
0.8853,Cr-Li-O-Sn-Te,5,Li4Cr3Sn3(TeO8)2
0.0,Bi-Cr-Li-O,4,Li4Cr5BiO12
0.0215999999999998,Co-Cr-Li-O,4,Li4Cr5Co3O16
0.0472999999999999,Co-Cr-Li-O,4,Li4Cr5Co3O16
0.0,Cr-Fe-Li-O,4,Li4Cr5Fe3O16
0.0213999999999998,Cr-Fe-Li-O,4,Li4Cr5FeO12
0.0,Cr-Li-O,3,Li4Cr5O10
1.4181,Cr-Li-O-Sb,4,Li4Cr5SbO12
0.0,Cr-Li-O-Sn,4,Li4Cr5Sn3O16
1.1633999999999998,Cr-Li-O-W,4,Li4Cr5WO12
0.4877000000000002,Bi-Cr-Li-O-Te,5,Li4CrBi(TeO6)2
2.9872,Co-Cr-Li-Ni-O-P,6,Li4CrCo2Ni3(PO4)6
0.8765000000000001,Co-Cr-Li-O-P,5,Li4CrCo3(PO4)4
0.33,Co-Cr-Li-O,4,Li4CrCo3O8
0.1476999999999999,Co-Cr-Li-O,4,Li4CrCo5O12
0.0,Cr-Cu-Li-O,4,Li4CrCu3O8
2.718,Cr-F-Li,3,Li4CrF6
0.2800000000000002,Cr-Fe-Li-O-W,5,Li4CrFe(WO6)2
1.4206,Cr-Fe-Li-Ni-O-P,6,Li4CrFe2Ni3(PO4)6
0.3579999999999996,Cr-Cu-Fe-Li-O-P,6,Li4CrFe3Cu2(PO4)6
1.4288000000000003,Cr-Fe-Li-O,4,Li4CrFe3O8
1.4267,Cr-Fe-Li-O,4,Li4CrFe3O8
1.4326,Cr-Fe-Li-O,4,Li4CrFe3O8
1.4247999999999998,Cr-Fe-Li-O,4,Li4CrFe3O8
1.4291999999999994,Cr-Fe-Li-O,4,Li4CrFe3O8
1.418,Cr-Fe-Li-O,4,Li4CrFe3O8
1.8474000000000004,Cr-Fe-Li-O,4,Li4CrFe3O8
1.8327,Cr-Fe-Li-O,4,Li4CrFe3O8
1.7779000000000005,Cr-Fe-Li-O,4,Li4CrFe3O8
1.4179999999999997,Cr-Fe-Li-O,4,Li4CrFe3O8
0.0,Cr-Fe-Li-O,4,Li4CrFe3O8
0.0,Cr-Fe-Li-O,4,Li4CrFe3O8
1.8994,Cr-Fe-Li-O-P-Sn,6,Li4CrFe3Sn2(PO4)6
1.1265999999999998,Cr-Ga-Li-O,4,Li4CrGa3O8
1.2002999999999997,Cr-Li-Ni-O-P,5,Li4CrNi3(PO4)4
0.0,Cr-Li-Ni-O,4,Li4CrNi3O8
2.425,Cr-Li-Ni-O-P,5,Li4CrNi5(PO4)6
1.779,Cr-Li-O,3,Li4CrO4
1.7266,Cr-Li-O,3,Li4CrO4
0.0,Cr-Li-O,3,Li4CrO5
1.1333000000000002,Cr-Li-O,3,Li4CrO5
1.3869,Cr-Li-O,3,Li4CrO5
1.2736,Cr-Li-O,3,Li4CrO5
0.0,Cr-Li-O,3,Li4CrO5
0.1758999999999999,Cr-Li-O-P,4,Li4CrP2O9
2.736,Cr-H-Li-O-P,5,Li4CrP6(H4O11)2
1.2358000000000002,Cr-Li-O-Sb-Te,5,Li4CrSb(TeO6)2
1.3455,Cr-Li-O-Sb-W,5,Li4CrSb(WO6)2
0.3959000000000001,Cr-Li-O-Te-W,5,Li4CrTe(WO6)2
1.0823,Cr-Li-O-Te-W,5,Li4CrTe(WO6)2
0.4343999999999997,Cr-Li-O-Te-W,5,Li4CrTe(WO6)2
0.0,Cr-Li-O-Te-W,5,Li4CrTe(WO6)2
0.0815000000000001,Cr-Li-O-Te-W,5,Li4CrTe2WO12
0.0,Cr-Li-O-Te-W,5,Li4CrTe2WO12
0.8013000000000001,Cu-Li-O-P,4,Li4Cu(PO3)6
0.0,Cu-Li-O-P,4,Li4Cu(PO4)2
0.0,Cu-Li-O-P,4,Li4Cu(PO4)2
0.681,Cu-Li-O-P,4,Li4Cu(PO4)2
0.0905999999999997,Cu-Li-Ni-O-Sb,5,Li4Cu2Ni3Sb3O16
0.0,Cu-Li-Ni-O,4,Li4Cu2Ni5O12
0.0,Cu-Li-O-Si,4,Li4Cu2Si3O10
0.1002999999999998,Bi-Cu-Li-O-P,5,Li4Cu3Bi(PO4)4
0.0,Cu-F-Li,3,Li4Cu3F10
0.0,Cu-Li-Ni-O-P,5,Li4Cu3Ni(PO4)4
0.0,Cu-Li-Ni-O-Sb,5,Li4Cu3Ni2Sb3O16
0.0,Cu-Li-Ni-O-Te,5,Li4Cu3Ni3(TeO8)2
0.0,Cu-Li-Ni-O-W,5,Li4Cu3Ni3(WO8)2
0.0,Cu-Li-O-P-Sb,5,Li4Cu3Sb(PO4)4
0.0,Cu-Li-O-Sb,4,Li4Cu3SbO8
0.0,Cu-Li-O-P-Sn,5,Li4Cu3Sn(PO4)4
0.0,Cu-Li-O-Te,4,Li4Cu3TeO8
0.1720000000000001,Cu-Li-O-W,4,Li4Cu3WO8
0.0,Cu-Li-O-P,4,Li4Cu7(PO4)6
0.0,Cu-Li-O-P,4,Li4Cu7(PO4)6
1.0967000000000002,Cu-F-Li,3,Li4CuF5
0.1221000000000001,Cu-F-Li,3,Li4CuF7
0.3295000000000003,Cu-F-Li,3,Li4CuF7
0.1019000000000001,Cu-Li-Ni-O-P,5,Li4CuNi3(PO4)4
0.0190000000000001,Cu-Li-Ni-O,4,Li4CuNi3O8
0.5709,Cu-Li-O-Sb,4,Li4CuSbO6
0.3126,Cu-Li-O-Si,4,Li4CuSi2O7
0.0,Cu-Li-O-Si,4,Li4CuSi2O7
3.7585,B-Fe-Li-O,4,Li4Fe(BO3)2
3.9647,B-Fe-Li-O,4,Li4Fe(BO3)2
3.779500000000001,B-Fe-Li-O,4,Li4Fe(BO3)2
2.6579,F-Fe-Li-O,4,Li4Fe(OF)2
4.3787,Fe-Li-O-P,4,Li4Fe(PO3)6
4.2067000000000005,Fe-Li-O-P,4,Li4Fe(PO4)2
3.0729,Fe-Li-O-Si,4,Li4Fe(SiO3)3
0.0,Fe-Li-O-Te,4,Li4Fe(TeO4)3
0.0,Fe-Li-O-Te,4,Li4Fe(TeO4)3
1.4726000000000004,Fe-Li-O-W,4,Li4Fe(WO4)3
0.2565000000000004,Fe-Li-O-W,4,Li4Fe(WO4)3
2.1514,Fe-Li-O-P,4,Li4Fe2(PO4)3
1.0911999999999995,Fe-Li-O-P,4,Li4Fe2(PO4)3
0.0,Co-Cu-Fe-Li-O,5,Li4Fe2Co3Cu3O16
0.0,Co-Fe-Li-Ni-O,5,Li4Fe2Co3Ni3O16
0.5461999999999998,Co-Fe-Li-O-Sb,5,Li4Fe2Co3Sb3O16
0.0,Co-Fe-Li-O-Sn,5,Li4Fe2Co3Sn3O16
1.1970999999999998,Co-Fe-Li-O-Te,5,Li4Fe2Co3Te3O16
0.0,Cu-Fe-Li-O,4,Li4Fe2Cu3O10
0.0,Cu-Fe-Li-O-Sb,5,Li4Fe2Cu3Sb3O16
0.0,Cu-Fe-Li-O-Sn,5,Li4Fe2Cu3Sn3O16
0.0,Cu-Fe-Li-O-Te,5,Li4Fe2Cu3Te3O16
0.0,Fe-Li-Ni-O,4,Li4Fe2Ni3O10
0.0,Fe-Li-Ni-O,4,Li4Fe2Ni3O10
0.0045999999999999,Fe-Li-Ni-O-Sb,5,Li4Fe2Ni3Sb3O16
0.6627000000000005,Fe-Li-Ni-O-Sb,5,Li4Fe2Ni3Sb3O16
3.0536,Fe-Li-Ni-O-P-Sn,6,Li4Fe2Ni3Sn(PO4)6
0.1888999999999998,Fe-Li-Ni-O-Sn,5,Li4Fe2Ni3Sn3O16
2.8717,Fe-Li-Ni-O-P-Te,6,Li4Fe2Ni3Te(PO4)6
1.0670000000000002,Fe-Li-Ni-O-Te,5,Li4Fe2Ni3Te3O16
0.0,Fe-Li-Ni-O,4,Li4Fe2Ni5O12
1.9146,Fe-Li-O,3,Li4Fe2O5
1.6407000000000005,Fe-Li-O,3,Li4Fe2O5
0.6990000000000001,F-Fe-Li-O,4,Li4Fe2OF8
1.5845,Fe-H-Li-O-P,5,Li4Fe2P4H3O16
2.8517,Fe-Li-O-Si,4,Li4Fe2Si3O10
1.6413000000000002,Fe-Li-O-Si,4,Li4Fe2SiO7
0.0,Fe-Li-O-Te-W,5,Li4Fe2TeWO12
1.6565,B-Fe-Li-O,4,Li4Fe3(BO3)4
0.3062999999999998,Co-Fe-Li-O,4,Li4Fe3(CoO4)3
0.0,Fe-Li-Ni-O,4,Li4Fe3(NiO4)3
0.0,Fe-Li-Ni-O,4,Li4Fe3(NiO4)3
0.2397999999999998,Fe-Li-Ni-O,4,Li4Fe3(NiO5)2
3.2956,F-Fe-Li-O,4,Li4Fe3(OF3)2
0.0098000000000002,Fe-Li-O-Si,4,Li4Fe3(SiO4)3
0.5446,Fe-Li-O-Si,4,Li4Fe3(SiO4)3
1.5837,Co-Fe-Li-O-P,5,Li4Fe3Co(PO4)4
0.0,Co-Cu-Fe-Li-O,5,Li4Fe3Co2Cu3O16
0.0,Co-Fe-Li-Ni-O,5,Li4Fe3Co2Ni3O16
0.0,Co-Fe-Li-O-Sb,5,Li4Fe3Co2Sb3O16
0.0,Co-Fe-Li-O-Sn,5,Li4Fe3Co2Sn3O16
0.0,Co-Cu-Fe-Li-O,5,Li4Fe3Co3(CuO8)2
0.0,Co-Fe-Li-Ni-O,5,Li4Fe3Co3(NiO8)2
0.2800999999999995,Co-Fe-Li-O-Sb,5,Li4Fe3Co3(SbO8)2
0.0,Co-Fe-Li-O-Sn,5,Li4Fe3Co3(SnO8)2
0.0,Co-Fe-Li-O-Te,5,Li4Fe3Co3(TeO8)2
0.0,Co-Fe-Li-O-Te,5,Li4Fe3Co3(TeO8)2
0.5912999999999999,Co-Fe-Li-O-W,5,Li4Fe3Co3(WO8)2
0.0,Co-Fe-Li-O,4,Li4Fe3Co5O16
0.0,Co-Fe-Li-O,4,Li4Fe3Co5O16
0.0,Co-Fe-Li-O,4,Li4Fe3Co7O20
0.3449999999999997,Co-Fe-Li-O,4,Li4Fe3CoO8
0.2456,Co-Fe-Li-O,4,Li4Fe3CoO8
1.4148,Co-Fe-Li-O,4,Li4Fe3CoO8
1.4030000000000005,Co-Fe-Li-O,4,Li4Fe3CoO8
0.8188,Co-Fe-Li-O,4,Li4Fe3CoO8
0.3192999999999997,Cu-Fe-Li-O-P,5,Li4Fe3Cu(PO4)4
0.0,Cu-Fe-Li-O-Sb,5,Li4Fe3Cu2Sb3O16
0.0,Cu-Fe-Li-O-Sn,5,Li4Fe3Cu2Sn3O16
0.0,Cu-Fe-Li-O-Sb,5,Li4Fe3Cu3(SbO8)2
0.0,Cu-Fe-Li-O-Sn,5,Li4Fe3Cu3(SnO8)2
0.0,Cu-Fe-Li-O-Te,5,Li4Fe3Cu3(TeO8)2
0.0,Cu-Fe-Li-O-W,5,Li4Fe3Cu3(WO8)2
0.0516999999999998,Cu-Fe-Li-O,4,Li4Fe3CuO8
3.044,Fe-Li-Ni-O-P,5,Li4Fe3Ni(PO4)4
0.4298999999999999,Fe-Li-Ni-O-Sb,5,Li4Fe3Ni2Sb3O16
0.0,Fe-Li-Ni-O-Sn,5,Li4Fe3Ni2Sn3O16
0.0,Fe-Li-Ni-O-Sb,5,Li4Fe3Ni3(SbO8)2
0.0,Fe-Li-Ni-O-Sb,5,Li4Fe3Ni3(SbO8)2
0.0,Fe-Li-Ni-O-Sn,5,Li4Fe3Ni3(SnO8)2
0.0,Fe-Li-Ni-O-Te,5,Li4Fe3Ni3(TeO8)2
0.0,Fe-Li-Ni-O-W,5,Li4Fe3Ni3(WO8)2
0.0,Fe-Li-Ni-O,4,Li4Fe3Ni5O16
0.0,Fe-Li-Ni-O,4,Li4Fe3NiO8
0.0,Fe-Li-Ni-O,4,Li4Fe3NiO8
0.0,Fe-Li-Ni-O,4,Li4Fe3NiO8
0.1331,Fe-Li-O,3,Li4Fe3O8
0.1331,Fe-Li-O,3,Li4Fe3O8
0.0,Fe-Li-O,3,Li4Fe3O8
2.6304,F-Fe-Li-O,4,Li4Fe3OF11
2.5653,F-Fe-Li-O,4,Li4Fe3OF8
0.0,F-Fe-Li-O,4,Li4Fe3OF8
0.3464999999999998,Fe-Li-O-P-Sb,5,Li4Fe3Sb(PO4)4
0.0056000000000002,Fe-Li-O-Sb,4,Li4Fe3Sb5O16
0.7951999999999995,Fe-Li-O-Sb,4,Li4Fe3Sb5O16
0.8274999999999997,Fe-Li-O-Sb,4,Li4Fe3SbO8
0.0,Fe-Li-O-Sb-Sn,5,Li4Fe3Sn2Sb3O16
1.0903999999999998,Fe-Li-O-Sn-Te,5,Li4Fe3Sn3(TeO8)2
0.0,Fe-Li-O-Te,4,Li4Fe3TeO12
1.753,Fe-Li-O-Te,4,Li4Fe3TeO8
1.1877000000000004,Fe-Li-O-Te,4,Li4Fe3TeO8
0.8782999999999994,Fe-Li-O-Te,4,Li4Fe3TeO8
0.3275000000000001,Fe-Li-O-Te,4,Li4Fe3TeO8
0.8156999999999996,Fe-Li-O-W,4,Li4Fe3WO8
0.0,Co-Fe-Li-O,4,Li4Fe5(CoO6)2
0.7066000000000003,Fe-Li-Ni-O,4,Li4Fe5(NiO6)2
0.0,Co-Fe-Li-O,4,Li4Fe5Co3O16
0.0,Co-Fe-Li-O,4,Li4Fe5CoO12
0.0,Co-Fe-Li-O,4,Li4Fe5CoO12
0.0,Cu-Fe-Li-O,4,Li4Fe5Cu3O16
1.5656000000000003,Fe-Li-Ni-O-P,5,Li4Fe5Ni(PO4)6
0.0,Fe-Li-Ni-O,4,Li4Fe5Ni3O16
0.0618999999999998,Fe-Li-Ni-O,4,Li4Fe5NiO12
0.0,Fe-Li-Ni-O,4,Li4Fe5NiO12
2.1269,Fe-Li-O-P-W,5,Li4Fe5P6WO24
1.3064000000000004,Fe-Li-O-P-Sb,5,Li4Fe5Sb(PO4)6
0.8260999999999998,Fe-Li-O-Sb,4,Li4Fe5Sb3O16
0.4936000000000002,Fe-Li-O-Sb,4,Li4Fe5SbO12
0.0,Fe-Li-O-Sn,4,Li4Fe5Sn3O16
0.0,Fe-Li-O-Sn,4,Li4Fe5Sn3O16
0.0,Fe-Li-O-Sn,4,Li4Fe5SnO12
0.8548999999999998,F-Fe-Li-O,4,Li4Fe7(OF7)2
3.0765,F-Fe-Li-O,4,Li4Fe7(OF7)2
2.7589,F-Fe-Li-O,4,Li4Fe7(OF7)2
2.6702000000000004,F-Fe-Li-O,4,Li4Fe7(OF7)2
0.0,F-Fe-Li-O,4,Li4Fe7(OF7)2
3.4262,Fe-Li-O-P,4,Li4Fe7(PO4)6
3.4284,Fe-Li-O-P,4,Li4Fe7(PO4)6
1.2685999999999995,Fe-Li-O,3,Li4Fe7O12
0.0,Co-Fe-Li-O,4,Li4Fe9CoO20
0.5344000000000002,Bi-Fe-Li-O-Te,5,Li4FeBi(TeO6)2
0.0,Co-Fe-Li-Ni-O-P,6,Li4FeCo2Ni3(PO4)6
2.0711,Co-Fe-Li-O-P,5,Li4FeCo3(PO4)4
0.9078,Co-Fe-Li-O,4,Li4FeCo3O8
0.0815999999999999,Co-Fe-Li-O,4,Li4FeCo3O8
0.0,Co-Fe-Li-O,4,Li4FeCo5O12
0.0242,Co-Fe-Li-O,4,Li4FeCo9O20
