functional group,A,A_OS,A',A'_OS,A_HOMO-,A_HOMO+,A_IE-,A_IE+,A_LUMO-,A_LUMO+,A_X-,A_X+,A_Z_radii-,A_Z_radii+,A_e_affin-,A_e_affin+,Bi,B_OS,B',B'_OS,B_HOMO-,B_HOMO+,B_IE-,B_IE+,B_LUMO-,B_LUMO+,B_X-,B_X+,B_Z_radii-,B_Z_radii+,B_e_affin-,B_e_affin+,Insulator,PBE band gap,μ,μĀ,μ𝐵 ̅,stable,t
NdBaAuCaO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Au,5,Ca,0.996,0.996,-4.76399999999999,150.15,739.95,0.592,-1.35599999999999,0.77,1.77,0.169999999999999,2.83,110.215,112.585,1,2.0108,0.56071,0.10107,0.15357,0,0.9283
NdBaCo2O6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Co,3,Co,0.0,0.0,-4.436,0.0,758.4,0.0,-0.84,0.0,1.88,0.0,2.02,0.0,63.8,0,0.0,0.40714,0.10107,0.02857,1,1.02961
NdBaFe2O6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Fe,3,Fe,0.0,0.0,-4.434,0.0,759.3,0.0,-0.943,0.0,1.83,0.0,2.11,0.0,15.7,0,0.0,0.43929,0.10107,0.02143,1,1.00662
NdBaMn2O6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Mn,3,Mn,0.0,0.0,-4.444,0.0,717.4,0.0,-1.061,0.0,1.55,0.0,2.22,0.0,-50.0,0,0.0,0.41964,0.10107,0.04107,1,1.02055
NdBaMnInO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Mn,4,In,0.964,0.964,-3.48,79.55,637.849999999999,0.2845,-0.7765,0.114999999999999,1.665,0.0850000000000001,2.135,43.5215,-6.4785,1,0.7599,0.475,0.10107,0.09643,1,0.98224
NdBaSeErO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Se,4,Er,2.17999999999999,2.17999999999999,-4.33,176.149999999999,764.75,0.813,-1.33399999999999,0.654999999999999,1.895,1.17249999999999,2.4575,82.45,112.55,1,1.0839,0.49643,0.10107,0.13929,0,0.96818
NdBaSeGaO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Se,4,Ga,1.9665,1.9665,-4.5435,181.05,759.849999999999,0.014,-0.507,0.369999999999999,2.17999999999999,0.205,1.49,82.5,112.5,1,1.1913,0.4,0.10107,0.04286,0,1.03487
NdBaSeHoO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Se,4,Ho,2.1245,2.1245,-4.3855,180.05,760.849999999999,0.865499999999999,-1.38649999999999,0.659999999999999,1.89,1.1825,2.4675,81.195,113.805,1,1.027,0.50036,0.10107,0.14321,0,0.96564
NdBaSeScO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Se,4,Sc,1.60999999999999,1.60999999999999,-4.9,154.95,785.95,1.333,-1.85399999999999,0.594999999999999,1.955,0.7325,2.0175,88.45,106.55,1,1.668,0.44464,0.10107,0.0875,0,1.00289
NdBaSeTiO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Se,4,Ti,1.07099999999999,1.07099999999999,-5.439,141.45,799.45,1.853,-2.374,0.504999999999999,2.045,0.6475,1.9325,93.7,101.3,0,0.0,0.41786,0.10107,0.06071,0,1.02183
NdBaSiErO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Si,4,Er,0.9655,0.9655,-3.1155,98.9499999999999,687.55,0.842499999999999,-1.3045,0.329999999999999,1.56999999999999,1.105,2.525,51.75,81.85,1,3.035,0.46071,0.10107,0.175,0,0.99185
NdBaSiGaO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Si,4,Ga,0.752,0.752,-3.329,103.85,682.65,0.0154999999999999,-0.4775,0.0449999999999999,1.855,0.1375,1.5575,51.8,81.8,1,2.3252,0.36429,0.10107,0.07857,0,1.06196
NdBaSiHoO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,Si,4,Ho,0.91,0.91,-3.171,102.85,683.65,0.894999999999999,-1.357,0.334999999999999,1.565,1.115,2.535,50.495,83.1049999999999,1,3.007,0.46464,0.10107,0.17893,0,0.98919
NdBaVAsO6,Nd,3,Ba,2,0.127499999999999,-3.1075,13.4,516.3,0.427,-2.453,0.124999999999999,1.015,0.294,3.696,2.27499999999999,11.675,V,4,As,0.362499999999999,0.362499999999999,-4.8315,148.1,798.4,1.915,-2.447,0.275,1.905,0.5075,1.9225,13.6499999999999,64.35,0,0.0,0.41429,0.10107,0.0,1,1.02441
NdBO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,B,3,B,0.0,0.0,-3.606,0.0,800.6,0.0,-0.298,0.0,2.04,0.0,0.795,0.0,26.7,1,1.9655,0.19286,0.0,0.0,0,1.15466
NdCeAl2O6,Nd,3,Ce,3,1.49,-1.49,0.950000000000045,528.75,1.44,-1.44,0.00999999999999989,1.13,0.254999999999999,4.245,20.3,29.7,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,0,0.0025,0.38214,0.02821,0.0,1,1.01096
NdCeCr2O6,Nd,3,Ce,3,1.49,-1.49,0.950000000000045,528.75,1.44,-1.44,0.00999999999999989,1.13,0.254999999999999,4.245,20.3,29.7,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0,0.43929,0.02821,0.0,1,0.97082
NdCeO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ce,4,Ce,0.0,0.0,0.0,0.0,527.8,0.0,0.0,0.0,1.12,0.0,4.5,0.0,50.0,0,0.0,0.62143,0.0,0.0,0,0.9127
NdCoO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Co,3,Co,0.0,0.0,-4.436,0.0,758.4,0.0,-0.84,0.0,1.88,0.0,2.02,0.0,63.8,0,0.0,0.43571,0.0,0.0,1,0.95934
NdCrB2O6,Nd,3,Cr,3,0.718499999999999,-3.6985,61.5499999999999,591.25,0.736,-3.616,0.26,1.4,0.775,3.215,27.45,36.85,B,3,B,0.0,0.0,-3.606,0.0,800.6,0.0,-0.298,0.0,2.04,0.0,0.795,0.0,26.7,0,0.0,0.19286,0.03464,0.0,0,1.13412
NdCrO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0267,0.43929,0.0,0.0,1,0.95696
NdCsCrInO6,Nd,3,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,Cr,5,In,0.950499999999999,0.950499999999999,-3.4665,47.25,605.55,1.93,-2.422,0.06,1.72,0.195,2.245,13.6284999999999,50.6714999999999,0,0.0,0.46071,0.1975,0.11071,1,1.03853
NdCsFeInO6,Nd,2,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,Fe,6,In,0.959,0.959,-3.475,100.5,658.8,0.225499999999999,-0.7175,0.025,1.805,0.03,2.08,10.6715,26.3714999999999,0,0.0,0.41964,0.125,0.15179,1,1.10469
NdCsMnTbO6,Nd,3,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,Mn,4,Tb,0.980499999999999,0.980499999999999,-3.4635,76.5,640.9,0.657999999999999,-1.71899999999999,0.224999999999999,1.325,0.835,3.055,31.335,-18.665,0,0.0,0.46071,0.1975,0.08214,1,1.03853
NdCsVInO6,Nd,3,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,V,5,In,0.9765,0.9765,-3.4925,46.0,604.3,1.935,-2.427,0.075,1.705,0.19,2.24,6.8285,43.8715,1,1.638,0.47857,0.1975,0.09286,1,1.02599
NdCsWInO6,Nd,2,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,W,6,In,0.995499999999999,0.995499999999999,-3.5115,105.85,664.15,1.958,-2.45,0.289999999999999,2.07,0.3425,2.3925,20.7784999999999,57.8215,0,0.0,0.5,0.125,0.07143,1,1.04551
NdCsWTlO6,Nd,2,Cs,1,0.4355,-2.5445,77.0,452.7,1.079,-1.801,0.174999999999999,0.965,0.159999999999999,4.15,18.05,27.45,W,6,Tl,1.06999999999999,1.06999999999999,-3.437,90.35,679.65,1.9235,-2.4845,0.369999999999999,1.99,0.25,2.485,23.86,54.7399999999999,0,0.1404,0.53036,0.125,0.10179,1,1.02477
NdDyBMoO6,Nd,3,Dy,3,0.236499999999999,-2.7435,21.25,550.95,0.3165,-2.5635,0.04,1.18,0.16,3.83,12.28,21.68,B,3,Mo,0.314,0.314,-3.92,57.85,742.75,1.89049999999999,-2.1885,0.06,2.1,0.9625,1.7575,22.65,49.35,0,0.0,0.34286,0.02607,0.15,0,1.01195
NdDyCr2O6,Nd,3,Dy,3,0.236499999999999,-2.7435,21.25,550.95,0.3165,-2.5635,0.04,1.18,0.16,3.83,12.28,21.68,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0284,0.43929,0.02607,0.0,1,0.94415
NdErCr2O6,Nd,3,Er,3,0.415,-2.565,29.4499999999999,559.15,0.3665,-2.51349999999999,0.05,1.19,0.18,3.81,10.35,19.75,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0414,0.43929,0.03321,0.0,1,0.94065
NdErO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Er,3,Er,0.0,0.0,-2.15,0.0,588.6,0.0,-2.147,0.0,1.24,0.0,3.63,0.0,30.1,1,1.7033,0.63571,0.0,0.0,0,0.84204
NdEuAl2O6,Nd,3,Eu,3,0.1225,-2.8575,8.69999999999998,538.4,0.659999999999999,-2.21999999999999,0.03,1.17,0.0250000000000001,3.965,0.899999999999999,10.3,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,0,0.0,0.38214,0.01214,0.0,1,0.99031
NdEuSiAlO6,Nd,3,Eu,2,0.1225,-2.8575,8.69999999999998,538.4,0.659999999999999,-2.21999999999999,0.03,1.17,0.0250000000000001,3.965,0.899999999999999,10.3,Si,4,Al,0.685,0.685,-3.396,104.449999999999,682.05,0.009,-0.453,0.144999999999999,1.755,0.1275,1.54749999999999,44.8,88.8,0,0.0,0.33393,0.04036,0.04821,0,1.05394
NdFeO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Fe,3,Fe,0.0,0.0,-4.434,0.0,759.3,0.0,-0.943,0.0,1.83,0.0,2.11,0.0,15.7,0,0.0,0.46071,0.0,0.0,1,0.94292
NdGaAl2O6,Nd,3,Ga,3,0.2015,-2.7785,24.5499999999999,554.25,1.1935,-1.68649999999999,0.335,1.475,1.1475,2.8425,10.3,19.7,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,0,0.0253,0.38214,0.09179,0.0,0,0.94957
NdGaO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,1,2.7793,0.44286,0.0,0.0,0,0.95459
NdGdAl2O6,Nd,3,Gd,3,0.405999999999999,-2.574,31.3499999999999,561.05,0.6785,-2.2015,0.03,1.17,0.04,3.95,1.91,11.31,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,1,1.9624,0.38214,0.01821,0.0,0,0.98721
NdHfO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Hf,4,Hf,0.0,0.0,-2.778,0.0,675.4,0.0,-2.774,0.0,1.3,0.0,2.91,0.0,17.0,0,0.0,0.50714,0.0,0.0,0,0.98191
NdHoCr2O6,Nd,3,Ho,3,0.359499999999999,-2.6205,25.5499999999999,555.25,0.314,-2.566,0.045,1.185,0.17,3.82,11.605,21.005,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0344,0.43929,0.03321,0.0,1,0.94065
NdHoO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ho,3,Ho,0.0,0.0,-2.261,0.0,580.8,0.0,-2.252,0.0,1.23,0.0,3.65,0.0,32.61,1,1.6248,0.64357,0.0,0.0,0,0.83802
NdInAl2O6,Nd,3,In,3,0.231999999999999,-2.748,14.2999999999999,544.0,1.194,-1.686,0.32,1.46,0.97,3.02,13.8215,23.2215,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,0,0.0,0.38214,0.03821,0.0,0,0.97698
NdInGa2O6,Nd,3,In,3,0.231999999999999,-2.748,14.2999999999999,544.0,1.194,-1.686,0.32,1.46,0.97,3.02,13.8215,23.2215,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,0,0.0,0.44286,0.03821,0.0,0,0.93587
NdInO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,In,3,In,0.0,0.0,-2.516,0.0,558.3,0.0,-0.492,0.0,1.78,0.0,2.05,0.0,37.043,1,1.6486,0.57143,0.0,0.0,0,0.87649
NdIrO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ir,4,Ir,0.0,0.0,-5.659,0.0,878.0,0.0,-0.955,0.0,2.2,0.0,2.628,0.0,151.0,0,0.0,0.44643,0.0,0.0,0,1.02312
NdLaBAlO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,B,3,Al,0.4475,0.4475,-3.1585,111.5,689.1,0.073,-0.371,0.214999999999999,1.825,0.44,1.235,8.65,35.35,1,3.3295,0.2875,0.035,0.09464,0,1.089
NdLaBInO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,B,3,In,0.544999999999999,0.544999999999999,-3.061,121.15,679.45,0.097,-0.395,0.13,1.91,0.6275,1.42249999999999,5.1715,31.8714999999999,1,2.7702,0.38214,0.035,0.18929,0,1.01443
NdLaBMoO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,B,3,Mo,0.314,0.314,-3.92,57.85,742.75,1.89049999999999,-2.1885,0.06,2.1,0.9625,1.7575,22.65,49.35,0,0.0,0.34286,0.035,0.15,0,1.04411
NdLaCoInO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,Co,3,In,0.96,0.96,-3.476,100.05,658.349999999999,0.174,-0.665999999999999,0.0499999999999999,1.83,0.0149999999999999,2.035,13.3784999999999,50.4214999999999,0,0.3426,0.50357,0.035,0.06786,1,0.93251
NdLaCuAlO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,Cu,3,Al,0.951,0.951,-3.662,83.8999999999999,661.5,0.123999999999999,-0.568,0.144999999999999,1.755,0.1825,1.8575,37.25,81.25,0,0.0,0.38393,0.035,0.00179,0,1.01312
NdLaGaMnO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,Ga,3,Mn,0.9335,0.9335,-3.5105,69.3,648.099999999999,0.284,-0.776999999999999,0.13,1.68,0.2625,1.9575,40.0,-10.0,0,0.0,0.45179,0.035,0.00893,1,0.96577
NdLaNiInO6,Nd,3,La,3,0.0475000000000001,-2.9325,4.19999999999998,533.9,0.000499999999999944,-2.88049999999999,0.0199999999999999,1.12,0.455,3.535,20.3,29.7,Ni,3,In,0.971,0.971,-3.487,89.2,647.5,0.1275,-0.619499999999999,0.0649999999999999,1.845,0.0650000000000001,2.115,37.4785,74.5215,0,0.0,0.5,0.035,0.07143,1,0.93473
NdLaO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,La,3,La,0.0,0.0,-2.885,0.0,538.1,0.0,-2.881,0.0,1.1,0.0,3.08,0.0,50.0,0,0.4822,0.73714,0.0,0.0,0,0.79288
NdLiWInO6,Nd,2,Li,1,0.0529999999999999,-2.927,4.75,524.95,0.894999999999999,-1.98499999999999,0.0799999999999999,1.06,1.19,2.8,25.1,34.5,W,6,In,0.995499999999999,0.995499999999999,-3.5115,105.85,664.15,1.958,-2.45,0.289999999999999,2.07,0.3425,2.3925,20.7784999999999,57.8215,0,0.0,0.5,0.1,0.07143,1,0.93944
NdLuAl2O6,Nd,3,Lu,3,0.581,-2.399,3.10000000000002,526.6,0.591,-2.28899999999999,0.065,1.205,0.31,3.68,6.81999999999999,16.22,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,1,3.0009,0.38214,0.04429,0.0,0,0.97387
NdLuCr2O6,Nd,3,Lu,3,0.581,-2.399,3.10000000000002,526.6,0.591,-2.28899999999999,0.065,1.205,0.31,3.68,6.81999999999999,16.22,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0679,0.43929,0.04429,0.0,1,0.93521
NdMgNi2O6,Nd,2,Mg,2,0.863,-3.843,104.0,633.7,0.775999999999999,-2.104,0.085,1.225,0.98,3.01,24.7,-15.3,Ni,4,Ni,0.0,0.0,-4.458,0.0,736.7,0.0,-0.747,0.0,1.91,0.0,2.18,0.0,112.0,0,0.0,0.34286,0.11429,0.0,1,1.04185
NdMnO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Mn,3,Mn,0.0,0.0,-4.444,0.0,717.4,0.0,-1.061,0.0,1.55,0.0,2.22,0.0,-50.0,0,0.0,0.46071,0.0,0.0,1,0.94292
NdMoO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Mo,4,Mo,0.0,0.0,-4.234,0.0,684.9,0.0,-4.079,0.0,2.16,0.0,2.72,0.0,72.0,0,0.0,0.46429,0.0,0.0,1,1.01065
NdNbO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Nb,4,Nb,0.0,0.0,-4.617,0.0,663.8,0.0,-4.512,0.0,1.6,0.0,2.76,0.0,86.2,0,0.0045,0.48571,0.0,0.0,0,0.99607
NdNiO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ni,3,Ni,0.0,0.0,-4.458,0.0,736.7,0.0,-0.747,0.0,1.91,0.0,2.18,0.0,112.0,0,0.2526,0.42857,0.0,0.0,1,0.96414
NdOsO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Os,4,Os,0.0,0.0,-6.041,0.0,839.4,0.0,-1.216,0.0,2.2,0.0,2.65,0.0,106.0,0,0.0,0.45,0.0,0.0,0,1.0206
NdPbO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Pb,4,Pb,0.0,0.0,-3.496,0.0,715.5,0.0,-0.642,0.0,2.33,0.0,2.09,0.0,35.1,0,0.0,0.55357,0.0,0.0,0,0.95256
NdPdO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Pd,4,Pd,0.0,0.0,-4.022,0.0,804.7,0.0,-3.348,0.0,2.2,0.0,2.45,0.0,53.7,0,0.0185,0.43929,0.0,0.0,0,1.0282
NdPmAl2O6,Nd,3,Pm,3,0.044,-2.936,2.89999999999997,532.6,0.0429999999999999,-2.83699999999999,0.005,1.13499999999999,0.0,3.99,1.52499999999999,10.925,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,1,2.8628,0.38214,0.00321,0.0,1,0.99488
NdPmGa2O6,Nd,3,Pm,3,0.044,-2.936,2.89999999999997,532.6,0.0429999999999999,-2.83699999999999,0.005,1.13499999999999,0.0,3.99,1.52499999999999,10.925,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,1,2.7752,0.44286,0.00321,0.0,0,0.95302
NdPmO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Pm,3,Pm,0.0,0.0,-2.892,0.0,535.5,0.0,-2.794,0.0,1.13,0.0,3.99,0.0,12.45,1,1.0368,0.69286,0.0,0.0,0,0.81362
NdPrGa2O6,Nd,3,Pr,3,0.0375,-3.0175,3.35000000000002,526.35,0.0384999999999999,-2.9185,0.005,1.13499999999999,0.245,4.235,0.569499999999999,9.9695,Ga,3,Ga,0.0,0.0,-2.577,0.0,578.8,0.0,-0.493,0.0,1.81,0.0,1.695,0.0,30.0,1,2.7866,0.44286,0.01464,0.0,0,0.96177
NdPtO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Pt,4,Pt,0.0,0.0,-5.277,0.0,868.4,0.0,-0.692,0.0,2.28,0.0,2.7,0.0,205.3,0,0.0,0.44643,0.0,0.0,0,1.02312
NdReO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Re,4,Re,0.0,0.0,-5.384,0.0,760.3,0.0,-5.355,0.0,1.9,0.0,2.68,0.0,5.827,0,0.0,0.45,0.0,0.0,0,1.0206
NdRhO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Rh,3,Rh,0.0,0.0,-3.589,0.0,719.8,0.0,-3.365,0.0,2.28,0.0,2.52,0.0,109.7,0,0.0,0.475,0.0,0.0,0,0.93379
NdRuO3,Nd,2,Nd,2,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Ru,4,Ru,0.0,0.0,-3.584,0.0,711.1,0.0,-0.596,0.0,2.2,0.0,2.605,0.0,101.0,0,0.0,0.44286,0.0,0.0,0,1.02565
NdScAl2O6,Nd,3,Sc,3,0.155,-3.135,50.6499999999999,580.35,0.153499999999999,-3.0335,0.11,1.25,0.62,3.37,4.35,13.75,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,1,1.6597,0.38214,0.07393,0.0,0,0.95871
NdScO3,Nd,3,Nd,3,0.0,-2.98,0.0,529.7,0.0,-2.88,0.0,1.14,0.0,3.99,0.0,9.4,Sc,3,Sc,0.0,0.0,-3.29,0.0,631.0,0.0,-3.187,0.0,1.36,0.0,2.75,0.0,18.1,1,2.39,0.53214,0.0,0.0,0,0.89897
NdSmAl2O6,Nd,3,Sm,3,0.0914999999999999,-2.8885,6.75,536.45,0.0909999999999999,-2.78899999999999,0.015,1.15499999999999,0.0749999999999997,4.06499999999999,3.115,12.515,Al,3,Al,0.0,0.0,-2.711,0.0,577.6,0.0,-0.444,0.0,1.61,0.0,1.675,0.0,44.0,1,2.8724,0.38214,0.03107,0.0,1,0.98063
NdSmBAlO6,Nd,3,Sm,3,0.0914999999999999,-2.8885,6.75,536.45,0.0909999999999999,-2.78899999999999,0.015,1.15499999999999,0.0749999999999997,4.06499999999999,3.115,12.515,B,3,Al,0.4475,0.4475,-3.1585,111.5,689.1,0.073,-0.371,0.214999999999999,1.825,0.44,1.235,8.65,35.35,1,3.0295,0.2875,0.03107,0.09464,0,1.05272
NdSmBMoO6,Nd,3,Sm,3,0.0914999999999999,-2.8885,6.75,536.45,0.0909999999999999,-2.78899999999999,0.015,1.15499999999999,0.0749999999999997,4.06499999999999,3.115,12.515,B,3,Mo,0.314,0.314,-3.92,57.85,742.75,1.89049999999999,-2.1885,0.06,2.1,0.9625,1.7575,22.65,49.35,0,0.0,0.34286,0.03107,0.15,0,1.00932
NdSmCr2O6,Nd,3,Sm,3,0.0914999999999999,-2.8885,6.75,536.45,0.0909999999999999,-2.78899999999999,0.015,1.15499999999999,0.0749999999999997,4.06499999999999,3.115,12.515,Cr,3,Cr,0.0,0.0,-4.417,0.0,652.8,0.0,-4.352,0.0,1.66,0.0,2.44,0.0,64.3,0,0.0219,0.43929,0.03107,0.0,1,0.9417
